inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,has_electricity_missing,has_drinking_water_missing,has_functional_toilet_missing,has_boundary_wall_missing,has_playground_missing,functional_facility_count,all_core_facilities_available
INSP00247,2025-12-19,SCH0255,False,True,False,True,False,,Needs repair,False,False,False,False,False,2,False
INSP01238,2025-05-20,SCH0211,True,True,,True,True,Finn Oommen,No remarks,False,False,True,False,False,4,False
INSP02432,2025-08-05,SCH0406,True,,True,,True,Lekha Khanna,Average,False,True,False,True,False,3,False
INSP01150,2025-10-09,SCH0432,,True,True,False,False,Abhimanyu Gopal,Needs repair,True,False,False,False,False,2,False
INSP02168,2025-09-03,SCH0592,False,True,,True,False,Isha Nazareth,,False,False,True,False,False,2,False
INSP00977,2025-08-28,SCH0305,True,True,True,True,False,Samar Modi,Good condition,False,False,False,False,False,4,False
INSP02500,2025-09-14,SCH0294,True,True,True,True,,,Needs repair,False,False,False,False,True,4,False
INSP02165,2025-10-31,SCH0541,True,True,True,True,True,Vansha Mand,Toilets locked,False,False,False,False,False,5,True
INSP00444,2026-02-04,SCH0458,True,True,True,True,True,Abha Om,Toilets locked,False,False,False,False,False,5,True
INSP02806,2025-10-12,SCH0599,True,True,False,False,True,Abhiram Karnik,Needs repair,False,False,False,False,False,3,False
INSP00565,2025-07-21,SCH0573,True,False,True,True,False,Lohit Palan,Good condition,False,False,False,False,False,3,False
INSP02093,2025-10-29,SCH0375,True,True,True,True,True,Rudra Master,Toilets locked,False,False,False,False,False,5,True
INSP00677,2025-04-11,SCH0143,False,True,True,True,False,Turvi Agarwal,Needs repair,False,False,False,False,False,3,False
INSP00880,2025-07-08,SCH0590,True,True,True,,False,,Toilets locked,False,False,False,True,False,3,False
INSP02660,2026-03-07,SCH0552,True,True,False,True,,Nidra Bhatt,No remarks,False,False,False,False,True,3,False
INSP01860,2025-08-17,SCH0576,True,True,True,,False,Onveer Kalla,Toilets locked,False,False,False,True,False,3,False
INSP02795,2025-12-15,SCH0260,True,True,True,True,False,Arin Seshadri,Average,False,False,False,False,False,4,False
INSP00176,2025-11-13,SCH0556,True,True,True,False,False,Tanay Master,Toilets locked,False,False,False,False,False,3,False
INSP00556,2025-06-16,SCH0479,,True,True,False,False,Banjeet Garde,Toilets locked,True,False,False,False,False,2,False
INSP02222,2025-11-19,SCH0140,True,True,True,,,Tanvi Gupta,Average,False,False,False,True,True,3,False
INSP01557,2025-04-23,SCH0097,False,True,True,True,True,Vidhi Dora,Good condition,False,False,False,False,False,4,False
INSP02959,2026-02-24,SCH0062,False,,True,True,False,Zinal Halder,No remarks,False,True,False,False,False,2,False
INSP02293,2026-03-07,SCH0237,False,True,True,False,False,Janani Varkey,No remarks,False,False,False,False,False,2,False
INSP01809,2025-12-19,SCH0294,True,True,,False,True,Nathaniel Mani,Needs repair,False,False,True,False,False,3,False
INSP00868,2025-04-09,SCH0321,True,False,True,False,False,,Good condition,False,False,False,False,False,2,False
INSP02119,2025-04-30,SCH0022,True,True,True,True,True,Dalbir Tandon,Good condition,False,False,False,False,False,5,True
INSP00450,2025-12-28,SCH0066,False,True,True,False,True,,Toilets locked,False,False,False,False,False,3,False
INSP01135,2025-10-20,SCH0317,True,False,False,,False,Advik Peri,Needs repair,False,False,False,True,False,1,False
INSP01851,2026-02-28,SCH0294,True,True,True,True,True,Keya Dua,,False,False,False,False,False,5,True
INSP00582,2025-12-27,SCH0312,False,,False,,False,Lekha Mammen,,False,True,False,True,False,0,False
INSP02491,2026-01-27,SCH0066,False,True,True,False,True,Eta Lalla,Average,False,False,False,False,False,3,False
INSP02051,2025-10-22,SCH0072,True,,True,True,True,Thomas Dhar,Good condition,False,True,False,False,False,4,False
INSP02664,2025-06-13,SCH0199,False,True,False,,False,Bakhshi Koshy,No remarks,False,False,False,True,False,1,False
INSP01426,2026-01-18,SCH0067,True,True,True,True,True,Urvi Chandra,Average,False,False,False,False,False,5,True
INSP02172,2025-05-25,SCH0172,False,True,True,True,True,Upadhriti Singhal,No remarks,False,False,False,False,False,4,False
INSP00765,2025-04-26,SCH0333,,True,False,False,,Maanas Gupta,,True,False,False,False,True,1,False
INSP02549,2025-10-04,SCH0193,True,True,True,False,False,Advik Morar,Good condition,False,False,False,False,False,3,False
INSP00508,2026-03-14,SCH0042,True,True,False,True,True,,Good condition,False,False,False,False,False,4,False
INSP01946,2025-11-13,SCH0282,True,True,True,False,True,Yug Sachdeva,Average,False,False,False,False,False,4,False
INSP00267,2025-12-26,SCH0482,True,True,True,False,False,Manthan Maharaj,Needs repair,False,False,False,False,False,3,False
INSP00197,2026-01-14,SCH0416,,False,,True,True,Rajata Sarraf,Average,True,False,True,False,False,2,False
INSP02941,2025-04-18,SCH0198,True,,True,False,False,Jalsa Dhar,Average,False,True,False,False,False,2,False
INSP00089,2025-06-14,SCH0256,,True,False,False,True,Thomas Kar,No remarks,True,False,False,False,False,2,False
INSP02884,2025-06-12,SCH0265,True,True,True,False,True,Nitara Chandra,Needs repair,False,False,False,False,False,4,False
INSP01318,2025-06-06,SCH0350,True,True,True,True,False,,Good condition,False,False,False,False,False,4,False
INSP02826,2025-04-13,SCH0414,True,True,True,True,True,Warinder Palan,Good condition,False,False,False,False,False,5,True
INSP00679,2025-07-25,SCH0278,True,True,False,True,False,Wishi Hayre,No remarks,False,False,False,False,False,3,False
INSP00913,2025-05-03,SCH0592,,True,True,True,False,Aarini Korpal,Toilets locked,True,False,False,False,False,3,False
INSP00728,2026-03-30,SCH0033,,True,True,True,True,Ridhi Gour,No remarks,True,False,False,False,False,4,False
INSP00411,2026-01-23,SCH0049,True,True,True,True,False,Harita Bala,Needs repair,False,False,False,False,False,4,False
INSP00991,2026-01-22,SCH0546,True,True,True,True,False,Keya Sampath,Good condition,False,False,False,False,False,4,False
INSP00583,2025-06-25,SCH0152,False,False,True,True,False,,Needs repair,False,False,False,False,False,2,False
INSP02724,2025-12-23,SCH0574,True,True,True,,False,Urvi D’Alia,,False,False,False,True,False,3,False
INSP00026,2025-09-25,SCH0114,,True,True,True,True,,Needs repair,True,False,False,False,False,4,False
INSP02359,2025-03-08,SCH0388,,True,True,True,False,Eshana Devan,,True,False,False,False,False,3,False
INSP02709,2025-12-11,SCH0525,True,True,True,True,,,No remarks,False,False,False,False,True,4,False
INSP01948,2025-11-04,SCH0221,True,True,True,True,True,Wahab Nadig,Toilets locked,False,False,False,False,False,5,True
INSP02015,2025-08-22,SCH0162,True,True,True,False,False,Isaac Verma,Toilets locked,False,False,False,False,False,3,False
INSP02164,2026-01-23,SCH0093,True,True,True,False,False,Chameli Ravel,No remarks,False,False,False,False,False,3,False
INSP01840,2026-03-12,SCH0388,True,,True,,,Laksh Puri,Toilets locked,False,True,False,True,True,2,False
INSP00322,2025-08-25,SCH0408,True,False,True,False,True,Harrison Sharaf,Toilets locked,False,False,False,False,False,3,False
INSP01427,2025-04-25,SCH0474,True,True,,True,False,Siddharth Rajagopalan,Average,False,False,True,False,False,3,False
INSP02426,2025-07-14,SCH0567,True,False,True,True,True,Jack Thaker,Average,False,False,False,False,False,4,False
INSP01610,2025-08-30,SCH0406,True,False,,True,False,Abhiram Kapadia,,False,False,True,False,False,2,False
INSP00424,2025-10-22,SCH0072,True,,True,True,,Jonathan Murty,Needs repair,False,True,False,False,True,3,False
INSP01413,2025-05-09,SCH0543,True,True,True,False,True,Jairaj Buch,,False,False,False,False,False,4,False
INSP00068,2025-05-08,SCH0361,True,True,True,False,True,Wahab Vala,,False,False,False,False,False,4,False
INSP02294,2026-03-07,SCH0319,True,True,True,True,False,Yashica Chatterjee,Toilets locked,False,False,False,False,False,4,False
INSP01619,2025-09-13,SCH0001,False,True,,False,False,Devika Walia,Toilets locked,False,False,True,False,False,1,False
INSP02607,2026-01-17,SCH0046,True,False,,True,False,Yuvraj Dey,Average,False,False,True,False,False,2,False
INSP00032,2025-05-28,SCH0556,True,True,True,True,True,Sai Rana,Good condition,False,False,False,False,False,5,True
INSP02679,2025-12-05,SCH0412,False,True,True,False,,Samesh Koshy,Good condition,False,False,False,False,True,2,False
INSP00528,2025-08-11,SCH0415,,True,True,True,True,Ekavir Jayaraman,,True,False,False,False,False,4,False
INSP02288,2025-12-12,SCH0332,True,True,True,False,True,Geetika Chatterjee,Average,False,False,False,False,False,4,False
INSP00458,2026-01-14,SCH0311,True,True,True,True,False,Zansi Dhar,No remarks,False,False,False,False,False,4,False
INSP02659,2026-12-02,SCH0175,,True,True,False,False,Michael Doctor,Average,True,False,False,False,False,2,False
INSP02902,2025-04-19,SCH0217,True,True,,True,True,Chasmum Sheth,,False,False,True,False,False,4,False
INSP02454,2025-06-28,SCH0341,True,True,True,False,,,No remarks,False,False,False,False,True,3,False
INSP02919,2026-08-01,SCH0463,True,True,True,True,True,Gaurika Acharya,Good condition,False,False,False,False,False,5,True
INSP00863,2025-06-22,SCH0195,False,True,True,True,True,Caleb Thaman,Good condition,False,False,False,False,False,4,False
INSP02675,2025-05-12,SCH0065,True,True,True,,True,Lavanya Chad,Needs repair,False,False,False,True,False,4,False
INSP00167,2026-03-01,SCH0002,,True,True,True,True,Ekapad Bandi,Average,True,False,False,False,False,4,False
INSP00125,2025-08-09,SCH0213,False,True,True,True,False,Yashica Dhar,Average,False,False,False,False,False,3,False
INSP02595,2025-04-07,SCH0201,True,True,True,True,False,,Good condition,False,False,False,False,False,4,False
INSP00683,2025-06-02,SCH0075,False,True,True,False,False,Aarna Khalsa,Average,False,False,False,False,False,2,False
INSP02330,2025-07-18,SCH0296,False,True,True,False,True,Manya Vasa,Average,False,False,False,False,False,3,False
INSP00573,2025-05-26,SCH0521,False,False,False,True,,Hema Badal,Toilets locked,False,False,False,False,True,1,False
INSP01199,2025-12-16,SCH0448,True,,True,True,False,Gaurav Ramaswamy,Toilets locked,False,True,False,False,False,3,False
INSP01090,2026-05-03,SCH0425,True,True,True,True,,Sneha Bhalla,,False,False,False,False,True,4,False
INSP01360,2025-07-13,SCH0168,True,True,,True,True,Triya Dewan,Toilets locked,False,False,True,False,False,4,False
INSP02365,2025-07-03,SCH0260,True,True,True,True,True,Chanakya Manne,Good condition,False,False,False,False,False,5,True
INSP00507,2025-11-09,SCH0570,True,True,True,True,True,Anamika Parmar,Average,False,False,False,False,False,5,True
INSP01273,2025-12-23,SCH0191,True,True,True,True,,Aachal Garg,Good condition,False,False,False,False,True,4,False
INSP02712,2025-05-20,SCH0016,True,False,True,True,True,Jacob Dani,Toilets locked,False,False,False,False,False,4,False
INSP02046,2025-04-12,SCH0228,,False,True,True,True,Warda Mander,Needs repair,True,False,False,False,False,3,False
INSP01711,2025-07-07,SCH0017,False,True,True,,True,Yamini Venkataraman,,False,False,False,True,False,3,False
INSP02871,2025-05-25,SCH0126,True,,True,,False,Devansh Jaggi,Average,False,True,False,True,False,2,False
INSP02468,2025-08-07,SCH0528,True,True,True,True,True,Arjun Dyal,Toilets locked,False,False,False,False,False,5,True
INSP00931,2025-09-11,SCH0040,True,True,True,True,False,Chaitanya Palla,No remarks,False,False,False,False,False,4,False
INSP00177,2026-01-27,SCH0137,True,False,False,False,,Shivani Dutt,Good condition,False,False,False,False,True,1,False
INSP00595,2025-04-23,SCH0586,True,,True,True,True,Upadhriti Parmar,Good condition,False,True,False,False,False,4,False
INSP01564,2025-07-14,SCH0588,True,True,True,True,True,Patrick Pant,,False,False,False,False,False,5,True
INSP02031,2025-03-10,SCH0018,False,True,False,False,True,Madhav Dass,Needs repair,False,False,False,False,False,2,False
INSP02452,2025-12-26,SCH0043,True,True,True,True,False,Ikbal Viswanathan,,False,False,False,False,False,4,False
INSP01002,2025-10-27,SCH0208,True,True,True,True,,Harsh Jani,Toilets locked,False,False,False,False,True,4,False
INSP01232,2025-04-24,SCH0471,False,True,True,,True,David Sant,Average,False,False,False,True,False,3,False
INSP00802,2025-06-17,SCH0517,True,False,True,False,True,Advay Dugal,No remarks,False,False,False,False,False,3,False
INSP00434,2026-02-22,SCH0535,True,,,False,True,Nicholas Guha,No remarks,False,True,True,False,False,2,False
INSP00081,2025-06-09,SCH0314,True,False,True,True,False,Kamya Sandhu,Good condition,False,False,False,False,False,3,False
INSP02263,2025-06-16,SCH0494,False,True,,True,False,Krishna Dash,Average,False,False,True,False,False,2,False
INSP01197,2026-01-10,SCH0073,True,True,,False,False,Zaid Ram,Toilets locked,False,False,True,False,False,2,False
INSP02094,2025-06-04,SCH0431,,True,True,True,False,Urvashi Mane,No remarks,True,False,False,False,False,3,False
INSP00417,2025-10-25,SCH0200,True,True,,False,True,Pranit Luthra,Toilets locked,False,False,True,False,False,3,False
INSP02957,2025-09-24,SCH0212,True,True,True,True,True,Jalsa Choudhry,No remarks,False,False,False,False,False,5,True
INSP00496,2026-01-23,SCH0380,True,True,False,False,True,Sanya Bava,Toilets locked,False,False,False,False,False,3,False
INSP01628,2025-09-25,SCH0044,True,True,True,,False,Karan D’Alia,Good condition,False,False,False,True,False,3,False
INSP00938,2025-06-11,SCH0053,True,True,True,False,False,Advika Garde,Toilets locked,False,False,False,False,False,3,False
INSP02885,2025-08-24,SCH0225,True,True,True,True,True,Ranbir Rajagopalan,Average,False,False,False,False,False,5,True
INSP00371,2025-09-28,SCH0214,False,True,True,True,False,Samarth Patla,Needs repair,False,False,False,False,False,3,False
INSP01548,2025-06-20,SCH0224,True,False,True,True,False,Fitan Upadhyay,Toilets locked,False,False,False,False,False,3,False
INSP01695,2025-05-25,SCH0577,False,True,True,,False,Chaaya Boase,Good condition,False,False,False,True,False,2,False
INSP01941,2025-06-30,SCH0478,True,False,True,False,True,Vasatika Jayaraman,Toilets locked,False,False,False,False,False,3,False
INSP01787,2025-04-03,SCH0258,True,True,False,True,False,Jagat Sachar,Average,False,False,False,False,False,3,False
INSP01927,2026-02-09,SCH0053,True,,True,True,True,Vinaya Pau,Needs repair,False,True,False,False,False,4,False
INSP01573,2025-05-22,SCH0553,True,False,True,True,True,Chatresh Devi,Toilets locked,False,False,False,False,False,4,False
INSP02196,2025-04-08,SCH0194,False,True,,True,False,Tejas Subramaniam,,False,False,True,False,False,2,False
INSP00839,2025-11-15,SCH0552,True,False,True,,False,Banjeet Nigam,Toilets locked,False,False,False,True,False,2,False
INSP01243,2026-02-04,SCH0269,True,True,True,True,False,Hardik Anne,Good condition,False,False,False,False,False,4,False
INSP01865,2025-06-30,SCH0387,,True,False,,True,Panini Raja,Average,True,False,False,True,False,2,False
INSP00142,2025-09-25,SCH0510,,False,True,True,False,Mugdha Dugal,Average,True,False,False,False,False,2,False
INSP01207,2025-01-11,SCH0036,True,,False,True,True,Yauvani Karan,No remarks,False,True,False,False,False,3,False
INSP01728,2025-11-06,SCH0252,False,True,True,,False,Wriddhish Rege,,False,False,False,True,False,2,False
INSP01481,2025-04-04,SCH0032,True,False,,,True,Raksha Rajagopal,,False,False,True,True,False,2,False
INSP01937,2025-05-21,SCH0523,True,,True,True,False,Agastya Patla,Average,False,True,False,False,False,3,False
INSP01939,2025-12-20,SCH0241,False,True,,True,True,Sathvik Agate,Toilets locked,False,False,True,False,False,3,False
INSP00533,2026-01-08,SCH0135,True,False,True,True,True,Harita Mukherjee,Needs repair,False,False,False,False,False,4,False
INSP02895,2025-12-01,SCH0104,True,True,True,True,False,Hardik Bir,Good condition,False,False,False,False,False,4,False
INSP02245,2025-10-09,SCH0253,True,True,False,True,False,Omkaar Kothari,No remarks,False,False,False,False,False,3,False
INSP00655,2026-01-13,SCH0121,True,True,True,True,True,Yatin Mann,No remarks,False,False,False,False,False,5,True
INSP02413,2025-05-12,SCH0157,True,,True,False,False,Aishani Bumb,No remarks,False,True,False,False,False,2,False
INSP00412,2025-04-02,SCH0426,True,True,False,True,False,Anirudh Ganesh,Needs repair,False,False,False,False,False,3,False
INSP00901,2025-12-10,SCH0096,True,True,False,True,True,Neel Roy,,False,False,False,False,False,4,False
INSP00178,2025-10-24,SCH0112,True,False,False,False,,Inaya Batta,Needs repair,False,False,False,False,True,1,False
INSP00928,2026-03-07,SCH0085,False,,True,False,True,Yashoda Halder,No remarks,False,True,False,False,False,2,False
INSP02887,2025-10-16,SCH0295,True,True,True,False,True,Gabriel Doctor,Average,False,False,False,False,False,4,False
INSP02535,2026-02-22,SCH0228,True,True,True,True,False,Zansi Varty,Toilets locked,False,False,False,False,False,4,False
INSP01821,2025-12-12,SCH0457,True,False,True,,True,Darpan Dara,Toilets locked,False,False,False,True,False,3,False
